,id,title,type,description,release_year,age_certification,age_certification.1,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,documentation,drama,comedy,thriller,crime,romance,action,GenreCt,OtherGenr,US,IN,GB,JP,KR,FR,ES,CA,MX,OtherCountry,SciFi War,Stand-up Comedy,Family Drama,Murder Mystery,Holidays,Top Secret,War Documentary,College Life,Father & Son Drama,Adventure,Love Story,Gangster
43,tm54450,Christine,MOVIE,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory. As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. Arnie's girlfriend Leigh and best friend Dennis reach out to him, only to be met by a Fury like no other.",1983,R,R,110,"['horror', 'thriller', 'european']",['US'],,tt0085333,6.7,81922.0,23.418,6.8,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0.5555818334053199,0.5555615424768964,0.5555758729663642,0.5555654250105854,4.999993013424552,0.5555642397080756,0.555555713491748,14.831577416197595,26.51884299369685,0.555561273246457,49.20506449891108,0.5555561774644794
44,ts22082,Knight Rider,SHOW,"Michael Long, an undercover police officer, is shot while investigating a case and left for dead by his assailants. He is rescued by Wilton Knight, a wealthy, dying millionaire and inventor who arranges life-saving surgery, including a new face and a new identity--that of Michael Knight. Michael is then given a special computerized and indestructible car called the Knight Industries Two Thousand (nicknamed KITT), and a mission: apprehend criminals who are beyond the reach of the law. The series depicts Michael's exploits as he and KITT battle the forces of evil on behalf of the Foundation for Law and Government.",1982,TV-PG,PG,51,"['scifi', 'action', 'crime', 'drama']",['US'],4.0,tt0083437,6.9,34115.0,50.267,7.5,0,1,0,0,1,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0.24511576025803197,58.22126955222488,0.24511653256226695,21.096883427258334,0.24511151353354094,13.173906722525148,0.2451022014794894,0.2451174127849149,5.547061232801136,0.24511016812422232,0.245104554560373,0.24510092188767496
45,ts21715,Thomas & Friends,SHOW,"Thomas & Friends is a British children's television series, which had its first broadcast on the ITV network on 4 September 1984. It is based on The Railway Series of books by the Reverend Wilbert Awdry and his son, Christopher Awdry. These books deal with the adventures of a group of anthropomorphised locomotives and road vehicles who live on the fictional Island of Sodor. The books were based on stories Wilbert told to entertain his son, Christopher during his recovery from measles. From Series one to four, many of the stories are based on events from Awdry's personal experience.",1984,TV-Y,G,10,"['animation', 'family', 'comedy', 'fantasy', 'drama', 'action', 'music']",['GB'],24.0,tt0086815,6.5,5104.0,42.196,6.5,0,1,1,0,0,0,1,7,4,0,0,1,0,0,0,0,0,0,0,0.2873601304775552,0.28736266294922147,0.2873581881166691,0.2873563219489935,0.2873567653601838,0.28736497458349836,6.696688832607937,0.28736554029999545,0.28736370463630834,3.622753912699841,87.09431104323735,0.287357923082437
46,ts20678,Saved by the Bell,SHOW,"Lovable schemer Zack Morris leads his pals on adventures at California's Bayside High School. The friends navigate relationships, final exams, school dances, breakups and more while frequently frustrating their principal, Mr. Richard Belding, who does his best to keep them in check.",1989,TV-G,G,23,"['family', 'comedy', 'romance']",['US'],5.0,tt0096694,7.1,35034.0,19.855,8.0,0,0,1,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0.5952408467379146,0.5952386280297945,0.5952402143291244,0.5952380952640779,0.5952518802814949,0.5952501363733445,9.930429201631847,77.0458357923153,0.5952450510062011,0.5952380952721855,0.5952455946620353,7.666546464096694
47,tm145608,Awakenings,MOVIE,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.",1990,PG-13,PG,120,"['drama', 'european']",['US'],,tt0099077,7.8,139240.0,12.23,7.8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10.855874098774493,0.7575932480162345,0.7576061744722788,0.7576124695693399,0.7575757577176667,0.7575957237209823,0.7575818104104665,53.81778226055869,0.7576464320166864,0.7575757618132198,0.7576248750183564,28.507931387911572
48,ts25028,Wheel of Fortune,SHOW,"This game show sees contestants solve word puzzles, similar to those used in Hangman, to win cash and prizes determined by spinning a giant carnival wheel.",1983,TV-G,G,26,['family'],['US'],39.0,tt0072584,6.7,3145.0,5.935,6.8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0416669995354904,1.0416666666981262,1.041733200068966,18.611612972153114,70.97162859481938,1.0416718812536014,1.0416666667137995,1.041674691730335,1.0416666674457378,1.041666666834249,1.041666724211988,1.0416782685352117
49,tm147710,National Lampoon's Christmas Vacation,MOVIE,"It's Christmastime, and the Griswolds are preparing for a family seasonal celebration. But things never run smoothly for Clark, his wife Ellen, and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going, knowing that his Christmas bonus is due soon.",1989,PG-13,PG,97,"['comedy', 'european']",['US'],,tt0097958,7.5,185760.0,18.862,7.2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6944444444991333,0.694457808037578,0.6944698375318102,0.6945088153844131,92.36090272876125,0.6944592874921272,0.6944556545976307,0.6944567915264233,0.6944875920480315,0.694450029910058,0.6944582123915941,0.6944487978199505
50,tm142895,Lean On Me,MOVIE,"When principal Joe Clark takes over decaying Eastside High School, he's faced with students wearing gang colors and graffiti-covered walls. Determined to do anything he must to turn the school around, he expels suspected drug dealers, padlocks doors and demands effort and results from students, staff and parents. Autocratic to a fault, this real-life educator put it all on the line.",1989,PG-13,PG,105,['drama'],['US'],,tt0097722,7.4,20680.0,19.449,7.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5208524450442643,0.5208432761002234,0.5208498987975785,0.520861034833966,0.5208686865562892,0.5208376303989563,0.5208333344778884,38.394446626839866,0.5208803225278615,0.5208360632789256,0.5208788962591807,56.397011784884995
51,tm20712,Eddie Murphy Raw,MOVIE,"Eddie Murphy delights, shocks and entertains with dead-on celebrity impersonations, observations on '80s love, sex and marriage, a remembrance of Mom's hamburgers and much more.",1987,R,R,90,"['comedy', 'documentation']",['US'],,tt0092948,7.6,19757.0,7.992,7.3,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1.190476497472667,1.1905542784020113,59.292525764438665,1.1904761905422523,1.190777184169164,1.190476692973618,1.1904761907826795,1.1905382682371477,1.1905614974734384,28.80213188852893,1.190516711236015,1.1904888357433938
52,tm117580,She's Gotta Have It,MOVIE,"The story of Nola Darling's simultaneous sexual relationships with three different men is told by her and by her partners and other friends. All three men wanted her to commit solely to them; Nola resists being ""owned"" by a single partner.",1986,R,R,84,"['romance', 'comedy']",['US'],,tt0091939,6.7,14472.0,7.416,6.707,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.6944555111167402,0.6944520702169313,0.6944455445313937,0.6944444445097094,0.6944452553867633,23.159203770708054,0.6944445900362972,0.6944885015909295,0.6944522575249432,0.6944499595030104,16.610725305882564,53.97999278899266
53,ts23753,Major Dad,SHOW,"Major Dad is an American sitcom created by Richard C. Okie and John G. Stephens, developed by Earl Pomerantz, that originally ran from 1989 to 1993 on CBS, starring Gerald McRaney as Major John D. MacGillis and Shanna Reed as his wife Polly. The cast also includes Beverly Archer, Matt Mulhern, Jon Cypher, Marisa Ryan, Nicole Dubuc and Chelsea Hertford.",1989,TV-PG,PG,24,"['comedy', 'family']",['US'],4.0,tt0096643,6.5,2922.0,9.849,6.5,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0.7575757658419654,91.66654396532181,0.7575801603917329,0.7576189085132383,0.7575810253532642,0.7575874066576398,0.7575985970211186,0.7575757575954818,0.7575930040462728,0.7575759426891157,0.7575859086986559,0.7575835578697075
54,tm130586,Endless Love,MOVIE,"Two young kids fall in love with each other. But the passion is too consuming for the parents of Jade. The parents try to stop them from seeing each other. But when this doesn't work, David burns down the house and is sent away. This doesn't stop him from seeing her. When he gets out he goes to look for her. But the passion for his first love is too strong and she has to leave.",1981,R,R,116,"['romance', 'drama']",['US'],,tt0082329,4.9,8524.0,19.116,5.7,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.3333391010912701,0.333351702413572,96.33324119344508,0.3333390743646435,0.33334407355581586,0.3333448008843277,0.333333903671862,0.33335406259869,0.3333411937051654,0.3333333432010763,0.33333875538181285,0.33333879568669805
55,ts987,Danger Mouse,SHOW,"Danger Mouse, the world's greatest secret agent, and his side-kick Penfold work to foil the evil schemes of Baron Greenback.",1981,TV-Y,G,14,"['animation', 'comedy', 'family', 'scifi', 'european']",['GB'],10.0,tt0081848,7.4,3545.0,8.55,7.5,0,0,1,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,1.0417735407660613,1.0416726302812196,1.0417281739361708,1.0416886771553973,1.0416666672483592,54.803043436499976,1.0416672051230798,1.0416928415209872,16.39427671104739,1.041667171780992,1.0416676689302635,19.42745527571009
56,tm721687,Vaashi,MOVIE,"Ebin Mathew, a budding lawyer ambitiously joins hands with his advocate friend Madhavi Mohan, to share a new office space in order for them to start their independent careers. Their relationship gets strained when they land on opposite ends of a case.",1983,,OTHERS,123,"['drama', 'thriller']",['IN'],,tt13913068,6.7,388.0,3.79,,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,39.13931634217732,0.5555906383280155,0.5555697779054249,44.62118615952855,0.5555599458592967,0.5555990136740715,0.5555561098296864,0.5555599475030255,0.5555721976000529,11.239366366219064,0.5555669948359581,0.5555565065395452
57,tm40103,Mobile Suit Gundam: Char's Counterattack,MOVIE,In UC 0093 the Federation has recovered from its defeat and has created a new anti-colonial special forces unit to deal with rebel forces: Londo Bell. Elsewhere in space Char Aznable re-appears out of self imposed hiding with a declaration that he now commands his own Neo-Zeon movementand intends to force the emigration of Earth's inhabitants to space by bringing about an apocalypse.,1988,,OTHERS,119,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],,tt0095262,7.3,1693.0,8.092,6.7,0,1,0,0,0,0,1,5,3,0,0,0,1,0,0,0,0,0,0,0.5952436952369599,0.5953028744783266,0.5952485048197198,0.5952488165917682,0.5952426158735339,0.5952450271842173,0.5952568597014564,0.5952380952991323,0.5952642118911559,93.45220632024585,0.5952646583211166,0.5952383203567456
58,tm125985,Mobile Suit Gundam II: Soldiers of Sorrow,MOVIE,"After managing to survive attacks by Zeon's Char Aznable and Garma Zabi, the crew of Federation warship White Base and its mobile suits must battle Zeon forces through Asia, Europe, and the Atlantic Ocean if they are to reach Earth Federation's headquarters alive. During that process many of its crewmembers must overcome their fears, losses, immaturities, and insecurities in order to survive.",1981,,OTHERS,133,"['animation', 'scifi', 'action', 'drama', 'war']",['JP'],,tt0159510,7.2,1274.0,13.125,7.2,0,1,0,0,0,0,1,5,3,0,0,0,1,0,0,0,0,0,0,0.555593259977941,12.526977760704924,0.5555795432472339,31.363006073245476,0.555591193700774,0.5555625071991471,0.5555638906244293,28.123743782793966,0.5555659068056363,23.54169805975373,0.5555607148546072,0.5555573070921331
59,ts2760,Fireman Sam,SHOW,"Follow the adventures of fireman Sam and his colleagues as they protect the citizens of the Welsh town of Pontypandy. Whenever the alarm sounds, brave Sam and his co-workers can be counted on to jump into a fire engine, hop onto a helicopter, or even launch an inflatable lifeboat to battle blazes, mount rescue missions, or provide medical attention to those in need.",1987,TV-Y,G,10,"['animation', 'comedy', 'family', 'crime', 'european']",['GB'],13.0,tt0329829,6.1,1785.0,37.647,7.2,0,0,1,0,1,0,0,4,2,0,0,1,0,0,0,0,0,0,0,93.88882373704034,0.5555591562985019,0.5555624377637836,0.5555560393961371,0.5555634822079693,0.5555624363370767,0.5555556887537035,0.5555760427478809,0.5555561615131953,0.5555561139163002,0.5555671923604503,0.5555615116646649
60,tm21953,Sam Kinison: Breaking the Rules,MOVIE,"This is a great performance. Through yelling and energetic story-telling, he talks about marriage, drugs, being arrested (thanks to his ex-wife), pleasing women, religion, and much, much more.",1987,R,R,50,"['comedy', 'documentation']",['US'],,tt0307403,7.2,660.0,1.843,7.2,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.9259367447379532,18.13141728827897,72.60901463700455,0.9260149109327185,0.9259297733624433,0.9259732783914081,0.9259456747852637,0.9259259259905639,0.925980478390063,0.9259263242579135,0.9259769631813967,0.9259580006867517
61,tm126769,Waiting for the Hearse,MOVIE,"Mama Cora, who is almost eighty years old, has three sons and a daughter. She lives with one of them, who has serious financial problems. The family meets one day to celebrate an anniversary meal, and that is when the problem arises: which of them will take care of her?",1985,,OTHERS,87,['comedy'],['AR'],,tt0089108,8.0,6399.0,7.81,8.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6944529810531529,0.69444618742543,14.947133200311036,0.6944480653207448,0.6944530251086668,0.6944570227920639,0.6944463928534421,0.6944444444641553,0.6944718059176133,27.495728997433993,51.30706874857096,0.6944491287487234
62,tm152839,Tim Allen: Men Are Pigs,MOVIE,"Comedian Tim Allen shares his enthusiasm for power tools, automobiles, grunting, and the myriad obsessions of the American male in this special for the Showtime premium cable network, which was aired a few years before he rose to stardom with the television sitcom Home Improvement.",1990,,OTHERS,30,"['comedy', 'documentation']",['US'],,tt0259057,6.1,360.0,2.482,6.3,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.8333733514887585,66.88640103320039,0.8333819163360732,0.8333497710037312,0.8333437872658417,0.8334301516693313,24.779920941741203,0.8333333334990629,0.8333638041911116,0.8333776593691543,0.8333682429697238,0.8333560072656248
63,tm49037,Mobile Suit Gundam III: Encounters in Space,MOVIE,"Amuro Ray and the rest of the White Base crew, now denominated the 13th Autonomous Corps, return to outer space to support the rest of the Earth Federation forces for the decisive battle against the Duchy of Zeon's forces.",1982,,OTHERS,144,"['action', 'drama', 'war', 'animation', 'scifi']",['JP'],,tt0159511,7.6,1236.0,12.741,7.5,0,1,0,0,0,0,1,5,3,0,0,0,1,0,0,0,0,0,0,0.6944790675052085,0.6944496377908479,0.6944524399267821,0.6944633617741746,77.64938187307696,0.6944519164380869,0.6944444533831375,0.6944650486932942,0.6944447888330194,15.406051252093814,0.6944522978834966,0.6944638626011592
64,tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,"Monty Python perform many of their greatest sketches at the Hollywood Bowl, including several from pre-Python days.",1982,R,R,81,"['comedy', 'documentation']",['GB'],,tt0084352,7.9,15230.0,6.833,7.4,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1.3888888891372275,1.388995443562486,1.3888909579232314,1.3888888903878691,1.388888923447873,1.3888888945970514,51.388717153969424,1.3889592165326081,1.3888888889204565,18.055567528407067,1.388892286009429,18.05553292710527
65,tm52815,Disco Dancer,MOVIE,"Anil, a street singer, is humiliated and driven out of Bombay along with his mother. However, he soon becomes a famous performer but the enemies from his past try to destroy his hard-earned career.",1982,,OTHERS,106,"['drama', 'romance']",['IN'],,tt0208903,6.4,1476.0,7.879,5.3,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0.7575842498973686,0.7575816550943151,81.42300799391343,0.7576077625698546,0.7575867612999115,11.001068817405784,0.7576139017173302,0.757577550180952,0.7576019327872924,0.7575769598814562,0.7575855282051633,0.7576068870471364
